class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,10536,0,,0,0,0,0,0,0,35414,356916,395542,20270,0,0,359750,0,0,0,0,0,795324,779170,26318,9542,0,0,0,0,0,0,37298,19498,8206,22734,6288,70294,205040,179676,259108,0,2132,850,788,1678,317386,485306,2,0,0,0,333942,396302,58542,16736,1792,390,432,6,0,0,821680,0,8,948,12,359750,2728,8032,18170,1310700,1310700,1310700,25540,10535.44,821680,821680,824260,2785,17296,81750,820720,808142,1209600,0,,,,766368,0,40058.88,,,0,0,166,179998,453504,169658,3740,926,150,0,,4,821680,1550,54,43968,44530,14346,446240,253828,3596,30,0,,,,,,,,,,330,40,0,0,0,0,0,0,0,0,1296,760,158,0,0,5104,776,2948660,298260,0,1316,0,0,9533450,,,43768,50422,677964,16050,13136,4532,1364,638,268,0,0,0
neg,38480,2130706432,106,0,0,0,0,0,0,88,161720,1375974,787494,31842,58,965380,0,0,0,0,0,2002898,1628206,482652,346360,0,0,0,0,38,20,0,0,0,0,0,7056,1085170,1147966,116984,0,1396,884,822,1076,32468,2319770,754,6,0,0,691232,575164,275716,239000,220282,277454,78328,0,0,0,2485758,58,426,656,0,965380,30250,252638,225184,215560,253400,,10200,38480.71,2485758,2485758,2486690,15677,269872,4294,63340,2357176,1209600,57482,2,54,0,2040272.64,0,315051.84,2,432,0,0,0,26158,428624,1049246,785574,60442,6034,1098,318,330,2485758,2194,268,81654,121154,107168,1487050,546672,10776,240,0,194,152,1173308,20852,0,168,0,20,2051620,1080,228,0,0,0,0,0,0,0,0,17762,37270,12654,0,0,48490,9562,9729060,2099970,0,0,0,0,0,544.02,596,327772,295122,249918,143822,330342,343600,344856,239850,81894,0,0,0
neg,12,22,0,0,0,,,,,,,,,,,2450,0,0,0,0,0,4782,1216,9760,748,0,0,0,0,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14562,0,2,2,0,2450,196,6160,3496,,,,9580,11.45,14562,14562,,,88,1238,14360,,1209600,354,0,0,0,1941.12,0,3603.84,,,,,,,,,,,,,0,36,14562,,,,,,,,,,,0,0,1012,0,0,0,0,0,1012,58,158,0,0,0,0,0,0,0,0,200,36,4,0,0,82,30,220,24,0,0,0,0,0,,,,,,,,,,,,,0,0
neg,820724,1106,410,0,0,0,0,9040,1719516,12926350,19473300,12420680,3479600,216590,228,25309126,46310,0,0,1091292,1547678,44553212,40928236,19902180,3519356,6,0,0,0,2790,610,0,0,0,0,32,484818,1577748,21706120,26476586,0,48506,24206,57484,133826,14349678,35631602,2,0,0,0,19967610,13047020,7149522,3332608,1798480,1162998,957184,1221176,925426,683280,65558294,54178,35518,39812,20,25309126,678410,15825248,4014282,257540,354560,397180,20080,820723.45,65558294,65558294,65529160,209820,15946,77700,114120,50245304,1209600,1470202,0,3740,0,44075643.84,0,6143098.56,398,10058,0,468560,6649182,18404094,14465958,8457354,1578000,195362,26470,324,138,168,65558294,40154,7098,1351636,2425198,2316554,25027572,5045332,12884218,1065342,82200,688,1222,42704290,14029430,0,123482,0,0,43395270,51660,3546,0,0,0,0,0,0,0,0,347478,214416,45522,103210012,11798736,1728856,214760,124800,56514,60079376,923120,0,0,740721590,27172.4,23602,6526642,9056386,4523134,1930266,3619146,3525176,4473652,16461534,129368,0,0,0
neg,974474,356,0,0,0,0,0,0,0,0,0,0,0,0,0,27017082,0,114,0,1591638,2239126,47813728,45334388,13253954,2915834,8,0,0,0,1248,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62668624,13712,22490,36146,1242,27017082,562026,9676104,3548382,237260,208580,192580,134240,974473.88,62668624,62668624,2062,0,1128,34138,872300,0,1209600,798230,0,0,0,45585527.04,0,7988821.44,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,62668624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36058,2168,0,0,0,0,0,0,0,0,304628,204800,44266,103928284,16558958,1410186,227394,155980,22418,22849634,666368,0,0,831925420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,2270,24,18,0,0,0,0,3846,142012,8810,3224,1336,0,0,0,41714,0,0,0,43220,56222,130036,159426,189108,4098,0,0,0,0,118,12,0,0,0,0,0,0,0,20934,138294,0,1992,348,460,1884,9208,18284,72514,54538,0,0,56758,26628,36504,21782,9442,4284,2760,1014,56,0,362480,6,20,180,0,41714,1492,170586,18358,1310700,1310700,1310700,188340,2269.88,362480,362480,361174,691,28,35858,361520,159762,1209600,3928,16,14,0,130114.56,0,27752.64,18,92,242,23510,36066,22390,55486,20928,524,82,0,0,8,30,362480,1658,88,112,9976,6134,24372,111384,5504,0,0,26,12,105748,42008,0,24,0,0,109230,542,86,0,0,0,0,0,0,0,0,1466,284,34,0,0,4322,770,1300,130,0,0,0,0,1269900,,236,30908,33682,14646,6082,6640,6620,6982,53668,0,0,0,0
neg,84476,190,188,0,0,0,0,0,0,8926,1007404,2753486,1247938,72224,3544,2160750,0,0,0,0,0,4816622,4339634,1159998,381028,0,0,0,0,208,244,0,0,0,0,0,97382,1872514,2936062,187564,0,4556,1548,2058,12482,3171794,1900952,130,2,0,0,1609548,1353042,405116,314312,266650,253942,465750,425146,16,0,5978232,64,72,218,72,2160750,48186,804370,353842,200220,234260,265940,162300,84475.01,5978232,5978232,5914840,34412,908,105954,1123560,5093522,1209600,132084,2,112,0,4374603.84,0,713386.56,0,0,0,0,10,389574,2001946,2129992,533694,32278,5900,128,158,162,5978232,9592,976,256490,328440,371574,3441968,666168,18238,74,2,388,824,4461250,207794,0,138,0,36,4470594,3550,212,0,0,0,0,0,0,0,0,31074,79902,29680,0,0,126432,23646,9238600,932214,0,0,0,0,304680,2026.06,2288,755582,715944,518130,270476,569994,515192,473244,423648,780526,70786,0,0
neg,1322,0,,0,0,0,0,0,0,130,26734,57390,4722,0,0,40744,0,0,0,0,0,85178,78992,24424,3046,0,0,0,0,0,0,0,0,0,0,0,0,29104,7678,52194,0,146,136,110,156,4336,83744,348,0,0,0,49976,31180,5588,1918,214,74,26,0,0,0,109654,0,6,22,18,40744,920,18540,5766,,,,23960,1321.46,109654,109654,114114,251,1482,10736,109300,88976,1209600,0,,,,79378.56,0,9476.16,,,0,0,0,3912,65620,18734,566,128,16,0,,0,109654,120,24,926,11026,4372,27838,43300,1346,24,0,,,,,,,,,,106,52,0,0,0,0,0,0,0,0,478,186,48,0,0,1872,332,184420,19096,0,0,0,0,313970,,,10832,20238,5490,2006,7280,42860,270,0,0,0,0,0
neg,50,140,116,0,0,0,0,0,0,10788,3872,2250,0,0,0,5198,0,0,0,3206,7246,15638,13202,19480,1818,0,0,0,0,162,64,0,0,0,0,0,0,1392,11026,4492,0,338,6,8,412,662,196,10340,4948,0,0,13012,1564,488,460,412,646,164,156,8,0,38362,0,8,2,0,5198,274,13426,5966,,,,19120,50.72,38362,38362,38024,61,82,3578,37940,16994,1209600,974,4,20,0,6602.88,0,9258.24,4,30,0,0,10248,3850,1522,1262,28,0,0,0,8,12,38362,1234,24,26,164,1628,2772,9348,1622,92,0,152,76,7372,82,0,0,0,0,7980,96,100,0,0,0,0,0,0,0,0,372,0,0,1514,886,192,78,15920,2490,0,112,0,0,0,120.7,88,10604,4408,1280,240,192,66,66,54,0,0,0,0
neg,40158,6028,5854,0,0,0,0,0,0,536,43880,2356666,2451590,270230,272,1974950,0,0,0,0,0,4044036,2573310,1668150,1222356,0,0,0,0,9068,2322,0,0,0,0,0,3928,127978,345396,4645872,0,4466,1630,6142,125330,4062012,923094,500,0,0,0,2965356,908692,328566,184976,127690,147376,460512,6,0,0,5713948,0,6,620,90,1974950,103594,407198,1258730,437500,462120,365960,237460,40158.3,5713948,5713948,5699300,17279,82,70826,859200,5123174,1209600,295270,4,218,0,2997146.88,0,2118813.12,0,0,0,0,0,4732,162136,1838830,2654278,409204,49764,4230,542,652,5713948,12684,1458,8110,2000806,407224,1998214,686452,8226,0,0,7766,5562,3061002,131334,0,5540,0,28,3074892,8990,218,0,0,0,0,0,0,0,0,77064,26456,3930,0,0,135848,50134,87940,9200,0,0,0,0,39158140,3184.52,3710,2224284,1389760,346014,236216,221362,137944,76266,61330,270474,159524,0,0
neg,122732,0,,0,0,0,0,0,0,43894,2349176,3752314,165796,4,0,3231862,0,0,0,0,0,5683448,5172966,739962,453764,0,0,0,0,0,0,0,0,0,0,0,0,4829356,1481828,0,0,1652,506,808,37292,5111766,1159154,6,0,0,0,2097966,1714802,686842,467844,379334,844624,119772,0,0,0,6423680,0,172,58,28,3231862,65624,324170,414762,108700,135880,159700,28780,122731.7,6423680,6423680,6421854,38842,225038,32720,370660,6311184,1209600,0,,,,5727708.48,0,577364.16,0,0,0,0,966,610616,4133432,1449254,105056,9276,2526,58,,0,6423680,4290,528,52932,332268,166292,2831020,2888606,35122,126,0,,,,,,,,,,2446,414,0,0,0,0,0,0,0,0,31404,80524,15602,0,0,105598,13778,9419460,1226968,0,0,0,0,2731730,1042.68,1166,590624,503218,311320,311938,1090188,1059678,809330,460966,972120,201802,0,0
neg,798,40,28,0,0,0,0,0,10604,43792,6970,1360,0,0,0,20950,0,0,0,10974,15032,45516,48152,31070,2656,0,0,0,0,108,20,0,0,0,0,0,0,0,46692,16034,0,1044,76,86,94,638,60788,0,0,0,0,20426,20454,12900,5670,1792,622,184,610,56,12,87644,4,4,6,0,20950,762,20480,9902,,,,30260,797.54,87644,87644,87834,281,0,8446,87020,62726,1209600,2278,0,14,0,46718.4,1853.76,13109.76,,,0,32,50384,9322,1650,1028,306,4,0,0,10,14,87644,1062,20,2304,1900,5682,45756,6002,0,0,0,38,36,46976,112,0,28,0,0,48832,146,76,0,0,0,2092,0,0,0,0,796,280,28,0,0,2182,366,140,14,0,0,0,0,0,,,16714,11178,4896,2170,7796,7756,6014,6202,0,0,0,0
neg,72,66,60,0,0,0,0,0,0,186,1212,25366,3778,0,0,12494,0,0,0,0,0,27048,18172,20484,2500,0,0,0,0,316,66,0,0,0,0,0,0,30482,0,60,0,320,70,76,124,6428,23524,0,0,0,0,28006,1888,438,128,44,18,20,0,0,0,47606,2,20,2,0,12494,708,9198,11142,,,,19960,71.2,47606,47606,48008,44,0,4088,47020,30542,1209600,1976,0,22,0,12568.32,0,17804.16,0,28,0,0,0,1064,16608,12418,436,16,0,0,0,4,47606,400,44,58,572,2148,11964,12120,3090,146,0,104,248,12566,48,0,12,0,0,15100,200,46,0,0,0,0,0,0,0,0,538,0,2,0,0,734,178,880,88,4312,88,0,0,0,170.68,138,18134,10668,1524,88,110,12,6,0,0,0,0,0
neg,16,4,,0,0,0,0,0,0,184,5562,1498,0,0,0,3098,0,288,0,0,0,16728,14120,9430,368,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,2040,0,1234,14,6,16,10,656,5308,0,0,0,5600,540,96,84,284,462,80,96,2,0,26176,0,2,2,6,3098,206,7256,2088,,,,9180,15.43,26176,26176,26548,32,442,2490,25960,7294,1209600,0,,,,2932.8,0,3264.96,0,28,0,0,144,3658,1886,1434,122,0,0,0,,20,26176,1138,30,36,186,990,924,3126,732,82,0,,,,,,,,,,44,88,0,0,820,96,0,0,0,0,188,0,0,0,0,70,14,6860,1112,0,0,0,0,0,224.54,80,4572,2338,102,24,40,58,48,62,0,0,0,0
neg,32,22,20,0,0,0,0,0,0,82,3024,7552,0,0,0,3850,0,0,0,0,0,11206,8808,3754,860,0,0,0,0,28,20,0,0,0,0,0,0,10658,0,0,0,92,14,18,18,2290,8102,124,0,0,0,9346,1020,200,42,30,4,12,4,0,0,14990,0,4,2,0,3850,264,1210,2528,,,,3620,31.94,14990,14990,16072,20,0,1378,14860,10658,1209600,798,2,2,0,5405.76,0,5199.36,0,0,0,0,0,2458,6430,1734,36,0,0,0,2,12,14990,96,16,14,266,674,2870,4856,1808,58,0,38,116,6318,38,0,42,0,0,6320,64,28,0,0,0,0,0,0,0,0,142,18,2,0,0,412,72,120,10,0,0,0,0,0,36.9,40,5708,4292,468,52,82,50,6,0,0,0,0,0
neg,6992,280,,0,0,0,0,0,0,8820,265224,130548,3662,0,0,191218,0,104,0,0,0,390978,367976,45742,15454,0,0,0,0,290,102,0,1080,4502,4904,8792,21412,135036,105870,126658,0,338,72,108,92,198,407440,6,0,0,0,127382,208058,48688,14142,5962,2472,1414,136,0,0,436808,6,12,146,0,191218,4248,25486,20160,,,,44760,6991,436808,436808,436594,1105,42020,43130,435760,408254,1209600,0,,,,359059.2,0,48741.12,0,30,0,0,0,149756,230662,24652,2342,728,114,0,,0,436808,596,84,212,23828,24220,206074,148852,4386,2,0,,,,,,,,,,578,62,0,0,0,0,0,0,0,0,1848,1270,304,0,0,8914,1586,1792960,196760,0,0,0,0,5990980,239.6,222,53018,43768,30064,15322,38768,118308,63872,42172,2888,74,0,0
neg,31784,0,,0,0,0,0,0,0,292,364796,1497106,336886,1834,0,1070106,0,224,0,0,0,2056708,1915612,218950,107816,0,0,0,0,0,0,0,0,0,0,0,87894,948684,683064,481268,0,3936,2274,5038,13250,958082,1217976,352,2,0,0,1009850,292178,168706,122156,93934,91666,149870,234490,37968,90,2276018,216,1724,6064,126,1070106,20946,108932,109418,140460,,,74600,31784.99,2276018,2276018,2257968,14254,66558,104274,1062220,2200904,1209600,0,,,,1879012.8,0,316822.08,,,0,0,0,25952,972498,1041648,137958,18232,4580,40,,0,2276018,2860,342,74144,183440,134532,1640206,162480,2900,4,0,,,,,,,,,,1240,142,0,0,0,0,0,0,0,0,10682,43262,6956,0,0,81640,11092,3974760,644558,0,0,0,0,30785070,,,333258,409200,263156,167376,403798,340216,177874,69182,36674,176,0,0
pos,96310,238,190,0,0,0,0,0,24806,927672,638298,360088,478300,444984,1021412,8813144,0,4734,0,333992,497906,16673748,12752712,5509018,4042194,72,0,5270110,1094074,1796,452,0,0,0,0,0,0,0,649176,3246384,0,29656,22998,25624,39306,116504,3427556,189298,44618,0,0,1636980,832156,309410,167400,122376,170718,283124,254832,76248,42316,22517582,902,1760,2732,170,8813144,365428,784782,4721440,331720,332500,301100,166980,96310.5,22517582,22517582,22450882,23183,84,65628,728640,21611078,1209600,405408,982,384,0,6851576.64,12956328,1784481.6,212,978,0,1586,161530,545416,1256860,713996,274352,108836,303098,529886,436,524,22517582,3382,764,217832,1256820,458488,1781474,172396,4394,10,0,248,1008,6355810,631676,4492,6552,0,0,6664802,18218,404,0,0,0,0,0,0,423510,13240196,267310,7956,2138,0,0,353846,66070,62300,7184,0,0,0,0,13514540,,1440,2646836,345578,293534,180018,317324,57042,17110,38096,22,0,0,0
neg,57702,2130706434,8628,0,0,0,0,0,0,61584,2907238,3405488,934398,3948,0,3182640,13396,0,0,0,0,5092102,2705202,2863708,2138684,0,0,67044,0,19876,2530,0,0,0,0,0,0,2054526,5258128,2,0,5952,1358,2456,83120,5435646,1782708,1416,0,0,0,3046916,1505712,531378,378568,274856,215542,260254,947644,151724,62,7957760,0,424,1470,128,3182640,157390,979164,1874614,407060,435580,445780,241560,57701.05,7957760,7957760,7911428,49422,5182,50354,679520,7312656,1209600,341644,2,420,0,5454666.24,127112.64,1722956.16,0,0,0,0,0,62318,1665224,3757688,1637024,165118,23840,1444,3198,3224,7957760,15178,2206,812996,899322,347594,3335234,1867204,32522,396,4,18476,5594,5476292,410234,0,9514,0,22,5543166,12964,1354,0,0,770,127328,0,0,0,0,121726,32982,8178,0,0,202694,34890,6885800,797486,0,0,0,0,17701020,4012.9,4682,1927382,2858422,1568248,472310,346592,137106,2282,290,24,0,0,0
neg,30722,144,132,0,0,0,0,0,12926,1050502,1124156,252050,6394,0,0,905178,0,92,0,66948,113370,1987006,1691018,533942,308972,0,0,0,0,0,0,0,0,0,0,0,0,26304,1511304,908420,0,1732,256,326,480,3086,2440142,6,0,0,0,772518,779970,420534,182882,85698,49150,37722,62892,53266,1396,2588496,2604,972,8762,0,905178,27302,150544,380406,266720,224380,,36760,30721.65,2588496,2588496,2587326,11492,38216,12926,163240,2446028,1209600,76750,32,136,0,1834905.6,43815.36,564452.16,0,132,0,654,250998,1029268,805842,302846,48224,7092,1028,76,168,172,2588496,5156,466,151998,353074,95786,1362480,460046,16876,146,0,116,0,706382,736748,0,3058,0,0,1895744,3572,502,0,0,930,44126,0,0,0,0,17056,4856,1926,0,0,67620,9824,30651020,3875172,348002,5926,0,0,1822090,1267.64,1316,627976,422142,290108,135354,304264,233096,286278,144682,2128,0,0,0
neg,59552,0,,0,0,0,0,0,0,3420,57060,3005426,847070,348,0,1805896,10230,0,0,0,0,3494662,3101114,823856,301330,0,0,0,0,0,0,0,0,0,0,0,0,917944,2818388,176992,0,17048,16366,24862,39896,2020298,1790644,4210,0,0,0,1651846,707340,400316,265412,184714,153664,213754,258700,74006,3572,4319292,936,206,2782,204,1805896,49822,481850,338502,178840,206980,332380,96660,59552.35,4319292,4319292,4257970,23553,400916,62100,681060,3913324,1209600,0,,,,3572808,0,334718.4,0,0,0,0,0,5784,1247742,2325320,307660,22554,4210,54,,0,4319292,3978,810,158066,262604,654438,2710776,119782,2860,10,0,,,,,,,,,,3196,194,0,0,0,0,0,0,0,0,27962,31768,5358,0,0,137348,18896,12875940,1479260,0,0,0,0,2145670,1669.34,2140,358228,844266,537166,245394,818308,627450,250752,176090,55220,450,0,0
neg,39182,226,0,0,0,0,0,0,0,570,639922,1570432,570158,40652,342,1215980,0,0,0,0,0,2646164,2363350,492662,230166,0,0,0,0,808,358,0,0,0,0,0,101202,1521472,476712,722690,0,5140,6142,13672,92390,2042552,662166,14,0,0,0,999754,721270,317932,203826,145224,136122,277656,20292,0,0,3139348,80,678,732,22,1215980,28672,320774,170254,165440,207180,,114380,39182.04,3139348,3139348,3110534,16233,282310,68900,713540,2822076,1209600,91386,0,0,0,2418581.76,0,401594.88,0,0,0,0,0,137330,1135054,1278714,261372,8054,1512,40,0,122,3139348,3518,496,66994,252334,118178,1856338,502362,21760,96,0,0,0,0,0,0,0,0,0,0,1904,140,0,0,0,0,0,0,0,0,16530,22482,5190,0,0,96062,15494,1885240,650184,0,0,0,0,728280,1135.02,1146,435110,550082,390274,221864,513392,448660,193620,52334,16570,170,0,0
pos,1371632,,,,,0,86114,1598732,18412354,43533168,38614924,18941596,4051016,229074,0,35945954,6430,348736,,6869074,10094936,92300734,86540662,26752452,11520172,,0,0,0,,,0,0,0,0,0,0,226702,70982714,54257562,0,113492,162064,308564,644948,87839714,36398194,2,0,0,0,20612942,44177946,12703198,10273126,10060564,7821608,5530198,4844798,2782696,6659902,125919114,,,,,35945954,1261638,7118586,19619564,317160,595700,533420,22780,1371631.54,125919114,125919114,126424790,679749,,,59860,125466978,1209600,,,,,80354438.4,32908795.2,12199011.84,,,54030,2882916,21002420,43543382,40928522,15522356,1412078,106848,14180,246,,,125919114,37924,9568,8523868,10029562,17786438,86445752,2607434,26426,6,0,,,,,,,,,,,,,,,,,,,,717162,,,,,,,,,,,,,,,,45480292,17066678,11579570,4418522,11696242,29071678,5933448,200088,20460,0,,
neg,61938,1006,974,0,0,0,0,0,0,724,72132,2553640,2110580,167526,2244,2002632,0,0,0,0,0,4420992,3909660,810030,416820,0,0,0,0,1332,324,0,0,0,0,0,151496,772236,2002168,1980946,0,4462,7060,16704,224036,3961230,693348,6,0,0,0,1945058,1452476,423264,257198,174054,132706,205420,316670,0,0,5231736,1140,3234,4374,12,2002632,53324,427476,378236,156940,166920,196260,74180,61938.67,5231736,5231736,5210788,25551,622,33034,383920,4906846,1209600,140392,2,70,0,3729983.04,0,1173853.44,0,0,0,0,0,2520,753290,3143658,973756,30664,2904,54,406,428,5231736,6342,764,29174,692360,305894,2436680,1397918,37390,324,0,1070,934,3761554,379468,0,4512,0,22,3765740,2770,192,0,0,0,0,0,0,0,0,26930,42674,11688,0,0,145696,27354,18680,3632,4100662,356,0,0,22949000,1721.3,1858,1214232,760184,502798,282988,1152390,951018,34426,5172,3570,68,0,0
neg,39310,1862,1662,0,0,0,0,0,0,1632,47112,1789358,907250,64612,3876,1331320,1876,0,0,0,0,2570176,2327780,357834,201326,0,0,5638,0,1126,212,0,0,0,0,0,0,690594,2123246,0,0,3140,2446,3780,70896,1877056,856504,18,0,0,0,1251658,583816,291064,178176,116908,85566,100522,206104,26,0,2928514,52,1280,472,2,1331320,36674,187252,169852,155220,137980,,59740,39309.83,2928514,2928514,2937038,16761,3794,47938,503400,2813840,1209600,78350,0,88,0,2400702.72,0,411129.6,0,0,0,0,0,942,578574,1553472,646888,27626,5876,462,186,192,2928514,4206,534,97060,229796,240722,2041850,193286,6288,98,0,3154,522,2379126,420686,8,8030,0,0,2413154,2138,106,0,0,0,0,0,0,0,0,18382,12592,3154,0,0,67616,12224,140360,20276,0,0,0,0,2451320,1105.44,1170,430782,542332,413302,205594,471296,549958,165592,29852,5124,8,0,0
neg,40342,436,348,0,0,0,0,0,0,18846,718880,1460338,326212,18282,3036,1285224,0,238,0,0,0,2306888,2026520,745186,202030,0,0,0,0,170,70,0,0,0,0,0,41560,1581630,302494,619910,0,4010,1480,2764,19626,1217584,1296624,3504,2,0,0,1096416,511324,229244,178804,163922,227838,137728,318,0,0,3052736,114,156,982,2,1285224,36852,524238,216868,285440,326340,,126180,40341.05,3052736,3052736,3030724,13581,7574,57824,625400,2545594,1209600,62864,0,188,0,2279172.48,0,262347.84,0,0,0,0,0,191974,1322670,798174,220506,10718,1538,14,46,66,3052736,6360,660,12298,147934,74814,1471066,808326,24030,106,0,342,118,2144100,52780,0,1072,0,0,2314014,2462,578,0,0,0,0,0,0,0,0,19920,33748,7802,0,0,57778,8356,275680,59230,0,0,0,0,628810,1291.94,1606,290044,377072,269520,167584,560026,623682,172632,41860,43040,134,0,0
neg,61654,156,150,0,0,0,0,0,0,78230,1135404,1715290,738406,15556,470,1575028,0,0,0,802,1104,3353828,3014952,487150,296326,0,0,0,0,224,66,0,0,0,0,0,49124,1446720,1977254,210258,0,1782,642,986,14220,1989656,1676010,60,0,0,0,844112,1178242,431434,303600,226554,172986,232762,292432,1234,0,3842232,18,50,42,44,1575028,39316,321360,164386,138140,168820,149900,24940,61654.2,3842232,3842232,3850386,25300,15122,18170,207320,3683356,1209600,97514,0,58,0,3398169.6,0,282804.48,0,0,0,0,18126,454792,1474972,1314868,401740,15984,2754,120,120,124,3842232,4004,520,49822,157316,122126,2674166,658820,16512,70,0,192,218,3017702,3714,0,1374,0,30,3431756,1538,164,0,0,0,0,0,0,0,0,20098,44226,8856,0,0,102644,22862,1303920,165418,37854,2086,0,0,9879290,1256.5,1184,304708,619694,430702,249976,596736,547350,449780,231298,248370,4742,0,0
neg,7402,270,240,0,0,0,0,0,1248,88168,200608,167592,4292,0,0,212568,0,0,0,2140,2926,423072,371064,89464,40294,0,0,0,0,208,364,0,0,0,0,0,12508,345914,28346,75140,0,432,98,170,2754,209040,247390,2024,0,0,0,168068,139914,49370,30524,24430,28080,21522,0,0,0,514876,0,12,188,2,212568,7242,56974,32162,,,,88120,7402.91,514876,514876,518202,2364,16,50632,513220,461908,1209600,16034,0,26,0,414463.68,0,46479.36,0,0,0,0,10396,140612,168450,118758,21222,1828,614,28,70,78,514876,866,158,11724,28380,16850,249770,148510,5572,76,2,306,740,409066,40100,0,8712,0,22,418580,440,118,0,0,0,0,0,0,0,0,3648,7348,1398,0,0,17474,3870,5640,694,0,0,0,0,283140,268.02,296,52106,68048,54034,33078,75862,97904,43290,21880,15682,24,0,0
neg,58710,856,666,0,0,0,0,0,0,1778,769664,2123988,452002,3824,0,1488192,0,0,0,0,0,2983690,2624420,447828,327116,0,0,0,0,582,670,0,0,0,0,0,107776,1836480,1176678,230322,0,1308,992,1528,163918,2955990,227512,8,0,0,0,1056898,896160,426496,324092,288188,266708,92714,0,0,0,3431828,0,76,38,4,1488192,45512,292000,155200,152560,175460,,116000,58710.98,3431828,3431828,3438264,19160,2248,98698,1008360,3351256,1209600,105834,2,38,0,3057633.6,0,291884.16,0,0,0,0,0,61426,1486474,1345922,435164,18324,3710,236,470,480,3431828,2874,368,16876,246254,94812,1989416,994738,5756,162,0,822,1448,3020706,8754,0,250,0,14,3079800,1644,174,0,0,0,0,0,0,0,0,22884,58350,13506,0,0,140968,25346,214520,33550,0,0,0,0,1958310,800.86,874,315102,406572,384436,215418,420664,400496,542752,597350,67828,638,0,0
neg,2290,418,368,0,0,0,0,0,0,136,67128,59900,538,0,0,51316,0,0,0,0,0,119066,107496,16368,8316,0,0,0,0,242,58,0,0,0,0,0,3572,92096,11034,21000,0,142,32,34,52,22136,105290,16,0,0,0,38532,58012,17228,8904,3812,720,370,124,0,0,135474,0,2,2436,0,51316,1380,9756,6580,,,,16080,2290.14,135474,135474,139336,516,0,13296,135080,127702,1209600,3208,2,8,0,120474.24,0,7115.52,0,0,0,0,0,39346,75532,12388,284,126,26,0,0,6,135474,240,16,90,3822,1732,62668,57090,2008,36,0,698,216,121816,75166,0,54,0,72,121816,122,74,0,0,0,0,0,0,0,0,742,622,180,0,0,2118,516,200,18,0,0,0,0,1290150,111.14,76,8130,15176,7832,5168,18986,71642,768,0,0,0,0,0
neg,48116,942,804,0,0,0,0,0,0,149476,1397082,1274736,114560,1162,0,1360208,0,0,0,0,0,2487090,1982728,631750,450740,0,0,0,0,586,164,0,0,0,0,0,46384,1597668,975942,317022,0,3174,810,1764,137306,2256070,537608,284,0,0,0,825230,758130,238054,174628,158786,312530,469316,342,0,0,3119262,0,834,766,4,1360208,45496,324440,295462,225500,271700,,127420,48115.75,3119262,3119262,3124924,20976,49788,66000,694140,2937016,1209600,105030,0,98,0,2627375.04,0,306640.32,0,0,0,0,7580,363750,1203566,1107492,235132,12822,5668,1006,550,580,3119262,5158,542,52902,163672,100390,1766212,823378,24668,94,0,3090,374,2209004,290638,0,57528,0,44,2647520,1568,230,0,0,0,0,0,0,0,0,24922,51088,9496,0,0,101982,19314,560180,247516,0,0,0,0,9175490,1239.2,1218,329380,520120,361562,177328,315730,329844,290308,251416,351890,9438,0,0
